년월,대여종류,대여소번호,대여소명,건수,운동량,탄소절감량,이동거리,이동시간,RNUM
202207,정기권,00108,108. 서교동 사거리,6,241.74,1.82,7822.13,203,1
202207,정기권,00109,109. 제일빌딩 앞,2,454.92,4.61,19880.00,98,78
202207,정기권,00400,400. 상암한화오벨리스크 1차 앞,6,150.89,1.56,6710.55,58,79
202207,정기권,00505,505. 자양사거리 광진아크로텔 앞,40,1673.88,14.80,63616.06,546,19
202207,정기권,00508,508. 성수아카데미타워 앞,4,76.17,0.96,4131.87,54,40
202207,정기권,00509,509. 이마트 버스정류소 옆,7,231.11,2.14,9218.70,71,47
202207,정기권,00510,510. 서울숲 남문 버스정류소 옆,2,379.17,3.41,14680.93,76,55
202207,정기권,00512,512. 뚝섬역 1번 출구 옆,2,287.48,2.99,12901.88,118,71
202207,정기권,00513,513. 뚝섬역 5번 출구 정류소 옆,11,187.79,1.73,7548.03,47,89
202207,정기권,00514,514. 성수사거리 버스정류장 앞,10,207.86,1.93,8336.70,138,95
202207,정기권,00729,729. 서부식자재마트 건너편,42,2176.30,16.95,73130.11,400,2
202207,정기권,00731,731. 서울시 도로환경관리센터,29,1369.82,13.72,59162.11,448,3
202207,정기권,00732,732. 신월중학교,2,183.67,1.59,6842.72,31,4
202207,정기권,00733,733. 신정이펜하우스314동,38,1122.03,10.14,43668.23,332,5
202207,정기권,00734,734. 신트리공원 입구,73,5962.73,52.35,225429.01,1565,6
202207,정기권,00735,735. 영도초등학교,84,2248.57,23.71,102344.48,1008,7
202207,정기권,00736,736. 오솔길공원,21,596.43,5.05,21868.98,158,8
202207,정기권,00737,737. 장수공원,5,344.05,3.29,14198.59,90,9
202207,정기권,00739,739. 신월사거리,34,921.34,9.15,39381.02,233,10
202207,정기권,00740,740. 으뜸공원,10,317.77,2.82,12143.27,139,11
202207,정기권,00742,742. 등촌역 5번 출구 뒤,6,224.19,2.21,9550.57,62,12
202207,정기권,00743,743. 현대6차아파트 101동 옆,6,264.28,2.67,11490.88,85,13
202207,정기권,00744,744. 신목동역 2번 출구,10,200.11,3.00,12897.56,74,14
202207,정기권,00745,745. 강서초등학교,13,782.73,7.32,31523.12,390,15
202207,정기권,00746,746. 목동2단지 상가,138,6786.86,63.35,273083.23,2181,16
202207,정기권,00747,747. 목동3단지 상가,43,1938.82,17.59,75771.27,533,17
202207,정기권,00748,748. 목동운동장,18,848.75,9.11,39315.62,364,18
202207,정기권,00934,934. 신사동 성당,2,135.43,1.05,4500.00,63,20
202207,정기권,00939,939. 은평구청 교차로,2,24.53,0.26,1110.00,5,21
202207,정기권,00941,941. 은평뉴타운 도서관,1,19.08,0.18,790.00,5,22
202207,정기권,00942,942. 상림마을 생태공원,1,12.27,0.13,563.46,3,23
202207,정기권,00947,947. 연신내 선일하이츠빌 정류소,10,471.46,4.61,19842.27,95,24
202207,정기권,00948,948. 디지털미디어 시티역 4번출구(DMC역),3,270.55,2.17,9338.12,159,25
202207,정기권,00949,949. 연신내역 1번 출구 ,32,675.14,6.29,27131.32,427,26
202207,정기권,00950,950. 구산역 2번 출구 예일여고 버스정류장,8,389.31,3.56,15315.08,283,27
202207,정기권,00952,952. 서울연신중학교,22,248.08,2.22,9638.70,42,28
202207,정기권,00953,953. 서울연신초등학교,1,137.69,1.61,6953.95,54,29
202207,정기권,01023,1023. 한국종합기술사옥 앞,15,672.97,6.47,27919.74,219,30
202207,정기권,01024,1024.  강동구청 앞,9,442.45,4.65,20022.43,227,31
202207,정기권,01025,1025. 상일초등학교,8,391.81,3.73,16074.21,162,32
202207,정기권,01026,1026. 대명초교 입구 교차로,18,870.45,8.24,35549.32,211,33
202207,정기권,01027,1027. 프라자 아파트 앞,7,224.07,2.25,9700.17,58,34
202207,정기권,01028,1028. 포레스 주상복합 빌딩,7,124.22,1.20,5210.21,35,35
202207,정기권,01029,1029. 성내어울터,25,1438.75,12.62,54424.79,523,36
202207,정기권,01030,1030. 미호 플랜트 앞,2,42.03,0.45,1930.00,18,37
202207,정기권,01031,1031. 올림픽로 836(아리수로),5,203.60,1.77,7632.87,104,38
202207,정기권,01032,1032. 선사고등학교,9,785.25,6.77,29185.05,162,39
202207,정기권,01033,1033. 고덕동 아남아파트,8,343.58,3.34,14451.47,277,41
202207,정기권,01034,1034. 고덕동 래미안 힐스테이트,13,1176.99,3.70,16002.53,101,42
202207,정기권,01035,1035. 고덕역 4번출구,29,1135.77,8.42,36375.19,259,43
202207,정기권,01036,1036. 고덕동 주양쇼핑,21,865.78,6.71,28857.35,260,44
202207,정기권,01037,1037. 강일리버파크 6단지,12,480.38,4.05,17429.39,113,45
202207,정기권,01041,1041. 묘곡초등학교,21,2168.72,20.65,88928.58,553,46
202207,정기권,01044,1044. 굽은다리역,72,3161.24,29.04,125236.05,1155,48
202207,정기권,01150,1150. 송정역 1번출구,20,1100.94,10.93,47085.68,402,49
202207,정기권,01151,1151. 마곡역1번출구,42,672.54,6.69,28958.14,211,50
202207,정기권,01152,1152. 마곡역교차로,89,2404.15,22.20,95731.35,856,51
202207,정기권,01153,"1153. 발산역 1번, 9번 인근 대여소",134,6887.00,61.92,266891.99,2362,52
202207,정기권,01155,1155. 기쁜우리복지관,39,1021.72,9.31,40251.92,283,53
202207,정기권,01157,1157. 강서구청,8,450.61,3.59,15503.09,210,54
202207,정기권,01251,1251. 석촌역 2번출구,20,505.57,4.45,19251.98,184,56
202207,정기권,01253,1253. 오금역 3번 출구 뒤,7,186.95,1.93,8364.98,48,57
202207,정기권,01256,1256. 문정현대아파트 교차로,4,155.95,1.92,8286.40,249,58
202207,정기권,01257,1257. 가락시장역 사거리,1,31.94,0.29,1240.91,10,59
202207,정기권,01258,1258. 가락미륭아파트 앞,4,308.64,2.62,11293.89,64,60
202207,정기권,01259,1259. 방이역 1번출구,11,408.97,3.67,15841.95,231,61
202207,정기권,01260,1260. 방이동 한양3차아파트 옆,50,2212.82,20.33,87576.18,731,62
202207,정기권,01262,1262. 송파여성문화회관 앞,12,335.22,2.91,12525.41,132,63
202207,정기권,01263,1263. 장지공영차고지,6,134.49,1.38,5905.28,98,64
202207,정기권,01264,1264. 천호역 10번 출구 앞,12,618.56,5.63,24202.41,160,65
202207,정기권,01265,1265. 문정동 근린공원,8,667.95,7.89,34011.81,399,66
202207,정기권,01267,1267. 올림픽공원 남2문 앞,3,164.44,1.78,7644.89,48,67
202207,정기권,01268,1268. 몽촌토성역 1번출구 옆,4,276.15,2.83,12191.52,166,68
202207,정기권,01269,1269. 리센츠아파트 ,6,87.43,0.83,3610.00,36,69
202207,정기권,01271,1271. 송파도서관,13,604.86,6.52,28088.86,180,70
202207,정기권,01274,1274. 영파여고 앞,12,255.70,2.56,11096.89,81,72
202207,정기권,01442,1442. 중랑구 중소기업 창업센터,57,1829.05,15.92,68847.41,804,73
202207,정기권,01444,1444. 면목4치안센터,5,497.11,4.21,18156.79,162,74
202207,정기권,01446,1446. 중랑전화국 교차로,13,364.82,3.34,14398.86,139,75
202207,정기권,01447,1447. 면목역 3번출구,9,400.25,3.60,15594.35,106,76
202207,정기권,01448,1448. 코스트코 상봉점,4,269.96,2.38,10255.97,55,77
202207,정기권,01526,1526. 강북종합시장 앞,3,90.18,0.69,3001.31,23,80
202207,정기권,01527,1527. 미아역 1번 출구 뒤,3,44.85,0.46,1974.85,14,81
202207,정기권,01528,1528. 삼각산동 주민센터,10,342.22,3.51,15160.82,129,82
202207,정기권,01529,1529. 미아동 한국전력공사,32,1209.79,11.26,48634.54,314,83
202207,정기권,01530,1530. 광산사거리,20,1039.53,10.90,46977.83,540,84
202207,정기권,01531,1531. 미아사거리 1번 출구,22,1815.57,16.97,73050.90,462,85
202207,정기권,01532,1532. 번3동 주민센터 교차로,2,22.90,0.23,992.88,22,86
202207,정기권,01533,"1533. 번동 주공3, 4단지 교차로",15,452.90,4.14,17847.37,193,87
202207,정기권,01535,1535. 효성인텔리안 앞,3,132.35,1.36,5838.84,42,88
202207,정기권,01536,1536. 번동 두산위브 101동 옆,5,147.77,1.42,6127.27,40,90
202207,정기권,01643,1643. 태릉입구역 8번출구,45,1889.73,18.77,80864.81,579,91
202207,정기권,01646,1646. 삼육대 입구,4,420.40,3.82,16445.32,100,92
202207,정기권,01650,1650. 중계근린공원내,182,6177.44,56.60,243836.55,2932,93
202207,정기권,01651,1651. 상계동 우방유쉘아파트 앞,8,198.48,1.61,6928.28,60,94
202207,정기권,01652,1652. 파르코 앞,2,145.49,1.61,6932.37,60,96
202207,정기권,01653,1653. 노원역1번출구,73,2969.90,29.77,128088.72,1232,97
202207,정기권,01654,1654. 당고개입구 오거리,13,812.58,7.74,33324.67,167,98
202207,정기권,01655,1655. 공릉1단지아파트,31,1332.66,12.21,52516.64,447,99
202207,정기권,01656,1656. 중앙하이츠 아파트 입구,30,1208.95,12.67,54508.32,408,100
202208,정기권,00108,108. 서교동 사거리,10,1582.33,14.90,64275.70,474,1
202208,정기권,00109,109. 제일빌딩 앞,7,1572.22,15.55,66967.28,298,79
202208,정기권,00400,400. 상암한화오벨리스크 1차 앞,5,175.43,2.04,8806.03,107,80
202208,정기권,00505,505. 자양사거리 광진아크로텔 앞,16,609.30,5.64,24386.30,164,20
202208,정기권,00508,508. 성수아카데미타워 앞,5,240.66,2.51,10814.21,77,40
202208,정기권,00509,509. 이마트 버스정류소 옆,6,233.01,2.13,9145.25,64,47
202208,정기권,00510,510. 서울숲 남문 버스정류소 옆,2,547.74,6.14,26478.87,112,55
202208,정기권,00511,511. 서울숲역 5번 출구 옆,1,48.75,0.34,1448.44,23,63
202208,정기권,00512,512. 뚝섬역 1번 출구 옆,4,189.77,1.74,7502.10,94,72
202208,정기권,00513,513. 뚝섬역 5번 출구 정류소 옆,3,54.32,0.49,2110.41,13,90
202208,정기권,00514,514. 성수사거리 버스정류장 앞,12,196.76,1.91,8180.24,52,95
202208,정기권,00729,729. 서부식자재마트 건너편,31,1561.14,12.29,52989.31,354,2
202208,정기권,00731,731. 서울시 도로환경관리센터,28,886.57,7.79,33540.60,285,3
202208,정기권,00732,732. 신월중학교,7,467.44,4.46,19187.36,136,4
202208,정기권,00733,733. 신정이펜하우스314동,53,2863.04,24.91,107440.20,696,5
202208,정기권,00734,734. 신트리공원 입구,51,4460.63,39.76,171416.52,1055,6
202208,정기권,00735,735. 영도초등학교,63,2097.47,22.57,97318.28,802,7
202208,정기권,00736,736. 오솔길공원,28,1011.74,8.31,35778.34,304,8
202208,정기권,00737,737. 장수공원,5,230.54,2.09,8995.19,56,9
202208,정기권,00739,739. 신월사거리,10,368.57,3.55,15319.62,138,10
202208,정기권,00740,740. 으뜸공원,12,648.15,6.84,29417.70,188,11
202208,정기권,00741,741. 화곡로 입구 교차로,3,55.06,0.56,2396.91,78,12
202208,정기권,00742,742. 등촌역 5번 출구 뒤,4,197.30,1.82,7867.86,67,13
202208,정기권,00743,743. 현대6차아파트 101동 옆,9,439.13,4.67,20142.15,144,14
202208,정기권,00744,744. 신목동역 2번 출구,2,61.08,0.51,2206.48,19,15
202208,정기권,00745,745. 강서초등학교,2,35.84,0.33,1420.00,64,16
202208,정기권,00746,746. 목동2단지 상가,110,5317.34,47.03,202446.50,1677,17
202208,정기권,00747,747. 목동3단지 상가,52,1336.55,12.63,54385.98,496,18
202208,정기권,00748,748. 목동운동장,20,719.75,7.48,32300.98,320,19
202208,정기권,00934,934. 신사동 성당,4,165.78,1.20,5168.51,42,21
202208,정기권,00937,937. 상림마을 롯데캐슬2단지 옆,1,23.11,0.23,972.56,5,22
202208,정기권,00942,942. 상림마을 생태공원,3,60.83,0.54,2307.72,28,23
202208,정기권,00945,945. 기자촌 사거리 A,1,22.95,0.22,950.00,9,24
202208,정기권,00946,946. 독바위역 ,1,77.55,0.67,2880.00,16,25
202208,정기권,00947,947. 연신내 선일하이츠빌 정류소,5,338.69,3.11,13460.37,64,26
202208,정기권,00948,948. 디지털미디어 시티역 4번출구(DMC역),4,284.04,3.74,16139.05,119,27
202208,정기권,00949,949. 연신내역 1번 출구 ,33,467.33,4.27,18298.63,258,28
202208,정기권,00950,950. 구산역 2번 출구 예일여고 버스정류장,5,198.61,1.85,8038.14,110,29
202208,정기권,00952,952. 서울연신중학교,19,125.03,1.14,4856.92,35,30
202208,정기권,00953,953. 서울연신초등학교,1,28.27,0.28,1190.00,9,31
202208,정기권,01023,1023. 한국종합기술사옥 앞,20,1155.42,10.96,47245.82,410,32
202208,정기권,01024,1024.  강동구청 앞,5,545.58,5.41,23336.40,163,33
202208,정기권,01025,1025. 상일초등학교,7,420.70,3.82,16430.50,342,34
202208,정기권,01026,1026. 대명초교 입구 교차로,13,825.55,8.19,35435.35,290,35
202208,정기권,01027,1027. 프라자 아파트 앞,4,852.29,6.61,28470.00,218,36
202208,정기권,01028,1028. 포레스 주상복합 빌딩,7,283.65,3.04,13129.21,174,37
202208,정기권,01029,1029. 성내어울터,21,1256.51,11.64,50260.38,463,38
202208,정기권,01032,1032. 선사고등학교,11,1008.07,8.70,37469.34,262,39
202208,정기권,01033,1033. 고덕동 아남아파트,13,1302.53,10.73,46217.67,463,41
202208,정기권,01034,1034. 고덕동 래미안 힐스테이트,6,1017.44,4.73,20404.28,147,42
202208,정기권,01035,1035. 고덕역 4번출구,25,842.28,6.97,30088.11,368,43
202208,정기권,01036,1036. 고덕동 주양쇼핑,18,627.34,6.55,28313.11,394,44
202208,정기권,01041,1041. 묘곡초등학교,25,2920.72,22.66,97662.96,585,45
202208,정기권,01042,1042. 강일리버파크 2~5단지,2,101.22,0.87,3761.34,61,46
202208,정기권,01044,1044. 굽은다리역,74,3174.36,28.78,124021.77,1194,48
202208,정기권,01150,1150. 송정역 1번출구,25,961.44,9.62,41483.82,489,49
202208,정기권,01151,1151. 마곡역1번출구,34,605.03,5.50,23718.21,157,50
202208,정기권,01152,1152. 마곡역교차로,59,1733.69,15.89,68321.10,748,51
202208,정기권,01153,"1153. 발산역 1번, 9번 인근 대여소",96,3868.98,36.37,156776.28,1528,52
202208,정기권,01155,1155. 기쁜우리복지관,32,1495.13,14.09,60716.92,429,53
202208,정기권,01157,1157. 강서구청,3,325.65,2.59,11149.80,80,54
202208,정기권,01251,1251. 석촌역 2번출구,32,1367.39,12.81,55158.15,506,56
202208,정기권,01253,1253. 오금역 3번 출구 뒤,4,136.12,1.12,4802.96,30,57
202208,정기권,01256,1256. 문정현대아파트 교차로,6,155.93,1.70,7350.63,43,58
202208,정기권,01257,1257. 가락시장역 사거리,1,34.67,0.31,1346.78,10,59
202208,정기권,01258,1258. 가락미륭아파트 앞,5,77.14,0.94,4058.33,23,60
202208,정기권,01259,1259. 방이역 1번출구,6,327.72,3.52,15203.12,111,61
202208,정기권,01260,1260. 방이동 한양3차아파트 옆,40,2739.91,23.25,100194.95,794,62
202208,정기권,01262,1262. 송파여성문화회관 앞,3,92.89,0.80,3466.26,36,64
202208,정기권,01263,1263. 장지공영차고지,3,51.68,0.58,2510.23,19,65
202208,정기권,01264,1264. 천호역 10번 출구 앞,17,809.31,7.86,33962.01,309,66
202208,정기권,01266,1266. 문정동 글샘 공원,1,36.29,0.33,1410.00,12,67
202208,정기권,01267,1267. 올림픽공원 남2문 앞,5,257.08,2.63,11305.67,72,68
202208,정기권,01268,1268. 몽촌토성역 1번출구 옆,9,561.18,5.66,24394.47,193,69
202208,정기권,01269,1269. 리센츠아파트 ,7,141.39,1.63,7028.68,66,70
202208,정기권,01271,1271. 송파도서관,7,381.23,3.56,15405.93,106,71
202208,정기권,01274,1274. 영파여고 앞,3,92.37,0.94,4042.40,98,73
202208,정기권,01442,1442. 중랑구 중소기업 창업센터,45,1279.61,11.25,48406.07,498,74
202208,정기권,01444,1444. 면목4치안센터,4,397.77,4.64,20015.83,172,75
202208,정기권,01446,1446. 중랑전화국 교차로,13,572.89,5.54,23882.60,188,76
202208,정기권,01447,1447. 면목역 3번출구,19,585.35,5.75,24683.38,230,77
202208,정기권,01448,1448. 코스트코 상봉점,8,280.53,3.08,13251.77,183,78
202208,정기권,01526,1526. 강북종합시장 앞,1,39.92,0.26,1120.00,8,81
202208,정기권,01527,1527. 미아역 1번 출구 뒤,4,599.05,3.80,16371.60,100,82
202208,정기권,01528,1528. 삼각산동 주민센터,12,312.90,3.38,14615.09,77,83
202208,정기권,01529,1529. 미아동 한국전력공사,11,1022.75,7.22,31139.00,218,84
202208,정기권,01530,1530. 광산사거리,4,185.52,1.85,8013.25,85,85
202208,정기권,01531,1531. 미아사거리 1번 출구,20,975.57,10.02,43125.04,350,86
202208,정기권,01532,1532. 번3동 주민센터 교차로,5,151.74,1.52,6538.45,52,87
202208,정기권,01533,"1533. 번동 주공3, 4단지 교차로",6,547.27,5.05,21737.82,194,88
202208,정기권,01535,1535. 효성인텔리안 앞,6,377.41,3.47,14901.87,82,89
202208,정기권,01643,1643. 태릉입구역 8번출구,23,749.00,6.93,29817.58,212,91
202208,정기권,01646,1646. 삼육대 입구,1,174.90,1.53,6592.18,37,92
202208,정기권,01650,1650. 중계근린공원내,134,4478.33,43.07,185698.36,1775,93
202208,정기권,01651,1651. 상계동 우방유쉘아파트 앞,9,158.99,1.55,6638.26,99,94
202208,정기권,01652,1652. 파르코 앞,5,220.21,2.28,9854.02,80,96
202208,정기권,01653,1653. 노원역1번출구,54,1666.50,17.51,75377.55,681,97
202208,정기권,01654,1654. 당고개입구 오거리,4,87.94,0.83,3537.77,27,98
202208,정기권,01655,1655. 공릉1단지아파트,34,4379.96,30.09,129686.10,660,99
202208,정기권,01656,1656. 중앙하이츠 아파트 입구,41,1579.39,17.39,74932.21,649,100
202209,정기권,00108,108. 서교동 사거리,8,407.21,4.70,20223.44,218,1
202209,정기권,00109,109. 제일빌딩 앞,7,1118.53,11.73,50560.74,289,79
202209,정기권,00400,400. 상암한화오벨리스크 1차 앞,16,601.15,6.19,26550.06,292,80
202209,정기권,00505,505. 자양사거리 광진아크로텔 앞,24,1041.43,9.16,39446.15,612,19
202209,정기권,00509,509. 이마트 버스정류소 옆,10,342.84,3.21,13852.36,124,47
202209,정기권,00510,510. 서울숲 남문 버스정류소 옆,2,79.57,0.85,3660.94,37,55
202209,정기권,00511,511. 서울숲역 5번 출구 옆,1,42.17,0.49,2130.00,25,63
202209,정기권,00512,512. 뚝섬역 1번 출구 옆,9,315.05,3.27,14072.21,109,72
202209,정기권,00513,513. 뚝섬역 5번 출구 정류소 옆,7,144.01,1.32,5659.88,32,90
202209,정기권,00514,514. 성수사거리 버스정류장 앞,10,578.13,5.68,24486.33,160,96
202209,정기권,00729,729. 서부식자재마트 건너편,37,2008.42,16.55,71387.21,464,2
202209,정기권,00731,731. 서울시 도로환경관리센터,17,537.20,5.22,22455.51,270,3
202209,정기권,00732,732. 신월중학교,4,306.23,2.23,9676.60,60,4
202209,정기권,00733,733. 신정이펜하우스314동,63,2665.11,24.35,104866.55,700,5
202209,정기권,00734,734. 신트리공원 입구,59,4962.85,44.11,190117.14,1259,6
202209,정기권,00735,735. 영도초등학교,99,2746.97,28.98,124908.46,1307,7
202209,정기권,00736,736. 오솔길공원,23,711.78,6.03,26047.96,175,8
202209,정기권,00737,737. 장수공원,4,197.65,2.05,8835.85,49,9
202209,정기권,00739,739. 신월사거리,27,1046.53,10.14,43636.31,336,10
202209,정기권,00740,740. 으뜸공원,5,195.85,1.85,7983.19,53,11
202209,정기권,00742,742. 등촌역 5번 출구 뒤,3,125.69,1.15,4970.00,68,12
202209,정기권,00743,743. 현대6차아파트 101동 옆,14,688.49,6.16,26490.94,285,13
202209,정기권,00744,744. 신목동역 2번 출구,8,303.97,2.73,11747.46,139,14
202209,정기권,00745,745. 강서초등학교,4,457.48,3.83,16503.41,122,15
202209,정기권,00746,746. 목동2단지 상가,136,6425.55,58.63,252524.47,2103,16
202209,정기권,00747,747. 목동3단지 상가,55,1611.75,15.03,64779.85,716,17
202209,정기권,00748,748. 목동운동장,12,273.09,2.71,11709.87,139,18
202209,정기권,00937,937. 상림마을 롯데캐슬2단지 옆,1,21.03,0.18,758.50,6,20
202209,정기권,00938,938. 금암 문화공원,2,344.23,3.43,14808.04,114,21
202209,정기권,00939,939. 은평구청 교차로,10,427.75,3.89,16795.06,172,22
202209,정기권,00941,941. 은평뉴타운 도서관,1,15.10,0.14,624.95,9,23
202209,정기권,00945,945. 기자촌 사거리 A,2,18.70,0.11,492.16,5,24
202209,정기권,00946,946. 독바위역 ,5,255.73,2.21,9497.28,101,25
202209,정기권,00947,947. 연신내 선일하이츠빌 정류소,14,357.93,3.49,15064.33,65,26
202209,정기권,00948,948. 디지털미디어 시티역 4번출구(DMC역),7,294.60,2.13,9146.12,76,27
202209,정기권,00949,949. 연신내역 1번 출구 ,27,250.63,2.25,9658.73,73,28
202209,정기권,00950,950. 구산역 2번 출구 예일여고 버스정류장,12,673.97,5.67,24394.38,209,29
202209,정기권,00952,952. 서울연신중학교,27,402.97,3.80,16406.62,109,30
202209,정기권,00953,953. 서울연신초등학교,8,226.18,2.75,11899.26,146,31
202209,정기권,01023,1023. 한국종합기술사옥 앞,23,1830.71,16.61,71565.64,521,32
202209,정기권,01024,1024.  강동구청 앞,3,82.44,0.92,3960.00,28,33
202209,정기권,01025,1025. 상일초등학교,5,198.80,1.82,7827.64,61,34
202209,정기권,01026,1026. 대명초교 입구 교차로,9,397.58,4.28,18469.80,148,35
202209,정기권,01027,1027. 프라자 아파트 앞,4,87.94,0.85,3701.87,80,36
202209,정기권,01028,1028. 포레스 주상복합 빌딩,7,121.20,1.17,5075.04,42,37
202209,정기권,01029,1029. 성내어울터,19,894.43,8.29,35685.15,303,38
202209,정기권,01030,1030. 미호 플랜트 앞,1,16.42,0.14,592.32,3,39
202209,정기권,01031,1031. 올림픽로 836(아리수로),4,422.87,3.47,14947.96,91,40
202209,정기권,01033,1033. 고덕동 아남아파트,10,480.46,3.91,16913.03,262,41
202209,정기권,01034,1034. 고덕동 래미안 힐스테이트,11,871.22,2.79,12054.21,77,42
202209,정기권,01035,1035. 고덕역 4번출구,39,1643.67,11.80,50817.03,395,43
202209,정기권,01036,1036. 고덕동 주양쇼핑,30,823.11,7.79,33555.91,258,44
202209,정기권,01041,1041. 묘곡초등학교,29,5342.17,41.10,177200.62,1298,45
202209,정기권,01042,1042. 강일리버파크 2~5단지,1,115.83,1.04,4500.00,56,46
202209,정기권,01044,1044. 굽은다리역,63,2445.16,22.78,98237.49,987,48
202209,정기권,01150,1150. 송정역 1번출구,59,2114.60,21.87,94307.90,676,49
202209,정기권,01151,1151. 마곡역1번출구,59,865.95,8.31,35783.01,310,50
202209,정기권,01152,1152. 마곡역교차로,51,1298.43,11.77,50519.25,417,51
202209,정기권,01153,"1153. 발산역 1번, 9번 인근 대여소",96,4238.11,39.07,168447.96,1336,52
202209,정기권,01155,1155. 기쁜우리복지관,64,2986.38,28.25,121863.26,1639,53
202209,정기권,01157,1157. 강서구청,7,278.78,2.74,11772.30,73,54
202209,정기권,01251,1251. 석촌역 2번출구,22,509.52,4.23,18269.17,378,56
